quote_date,item_id,p_mean,p_75,p_median,p_25,SD,date,dateStata,dateISO,obs,year,month,quarter,_merge
200809,440105,21.698471,23,22,20,2.3869562,248,01-09-2008,2008-09-01,102828,2008,9,3,matched (3)
200810,440105,21.707026,23,22,20,2.3772285,249,01-10-2008,2008-10-01,103994,2008,10,4,matched (3)
200811,440105,21.745075,23,22,20,2.3897016,250,01-11-2008,2008-11-01,104756,2008,11,4,matched (3)
200812,440105,21.77659,23,22,20,2.3487625,251,01-12-2008,2008-12-01,101854,2008,12,4,matched (3)
200901,440105,21.781057,23,22,20,2.2337945,252,01-01-2009,2009-01-01,98184,2009,1,1,matched (3)
200902,440105,21.715122,23,22,20,2.2297542,253,01-02-2009,2009-02-01,91764,2009,2,1,matched (3)
200903,440105,21.677826,23,22,20,2.23224,254,01-03-2009,2009-03-01,97144,2009,3,1,matched (3)
200904,440105,21.64423,23,22,20,2.270128,255,01-04-2009,2009-04-01,99211,2009,4,2,matched (3)
200905,440105,21.663687,23,22,20,2.3028955,256,01-05-2009,2009-05-01,100141,2009,5,2,matched (3)
200906,440105,21.662312,23,22,20,2.3084757,257,01-06-2009,2009-06-01,99984,2009,6,2,matched (3)
200907,440105,21.676142,23,22,20,2.3065443,258,01-07-2009,2009-07-01,100430,2009,7,3,matched (3)
200908,440105,21.665968,23,22,20,2.294724,259,01-08-2009,2009-08-01,101010,2009,8,3,matched (3)
200909,440105,21.652779,23,22,20,2.3000588,260,01-09-2009,2009-09-01,102020,2009,9,3,matched (3)
200910,440105,21.728174,23,22,20,2.3299711,261,01-10-2009,2009-10-01,102962,2009,10,4,matched (3)
200911,440105,21.72925,23,22,20,2.3185704,262,01-11-2009,2009-11-01,104223,2009,11,4,matched (3)
200912,440105,21.728916,23,22,20,2.2894762,263,01-12-2009,2009-12-01,105319,2009,12,4,matched (3)
201001,440105,21.82395,23,22,20,2.374836,264,01-01-2010,2010-01-01,101545,2010,1,1,matched (3)
201002,440105,21.838655,23,22,20,2.3734417,265,01-02-2010,2010-02-01,97889,2010,2,1,matched (3)
201003,440105,21.821991,23,22,20,2.3838725,266,01-03-2010,2010-03-01,102189,2010,3,1,matched (3)
201004,440105,21.835802,23,22,20,2.3844957,267,01-04-2010,2010-04-01,104566,2010,4,2,matched (3)
201005,440105,21.872766,23,22,20,2.4096634,268,01-05-2010,2010-05-01,105655,2010,5,2,matched (3)
201006,440105,21.91144,23,22,20,2.3840508,269,01-06-2010,2010-06-01,106532,2010,6,2,matched (3)
201007,440105,21.951283,23,22,20,2.3839724,270,01-07-2010,2010-07-01,107229,2010,7,3,matched (3)
201008,440105,22.010042,23,22,20,2.3605382,271,01-08-2010,2010-08-01,108091,2010,8,3,matched (3)
201009,440105,22.021088,23,22,20,2.3274329,272,01-09-2010,2010-09-01,108500,2010,9,3,matched (3)
201010,440105,22.040831,23,22,20,2.3254416,273,01-10-2010,2010-10-01,109466,2010,10,4,matched (3)
201011,440105,21.997137,23,22,20,2.3322771,274,01-11-2010,2010-11-01,109784,2010,11,4,matched (3)
201012,440105,22.010399,23,22,20,2.2911017,275,01-12-2010,2010-12-01,110303,2010,12,4,matched (3)
201101,440105,21.98785,23,22,20,2.1810627,276,01-01-2011,2011-01-01,107592,2011,1,1,matched (3)
201102,440105,21.982857,23,22,20,2.2029974,277,01-02-2011,2011-02-01,107243,2011,2,1,matched (3)
201103,440105,21.990322,23,22,20,2.2675343,278,01-03-2011,2011-03-01,111703,2011,3,1,matched (3)
201104,440105,21.988182,23,22,20,2.2587721,279,01-04-2011,2011-04-01,110135,2011,4,2,matched (3)
201105,440105,21.964977,23,22,20,2.275182,280,01-05-2011,2011-05-01,110905,2011,5,2,matched (3)
201106,440105,22.094158,24,22,20,2.2736192,281,01-06-2011,2011-06-01,110923,2011,6,2,matched (3)
201107,440105,22.129812,24,22,20,2.2970738,282,01-07-2011,2011-07-01,110938,2011,7,3,matched (3)
201108,440105,22.155769,24,22,20,2.2890286,283,01-08-2011,2011-08-01,111624,2011,8,3,matched (3)
201109,440105,22.161428,24,22,20,2.3163993,284,01-09-2011,2011-09-01,112468,2011,9,3,matched (3)
201110,440105,22.155924,24,22,20,2.3327637,285,01-10-2011,2011-10-01,112689,2011,10,4,matched (3)
201111,440105,22.139719,24,22,20,2.3040354,286,01-11-2011,2011-11-01,112558,2011,11,4,matched (3)
201112,440105,22.135681,24,22,20,2.2360508,287,01-12-2011,2011-12-01,113770,2011,12,4,matched (3)
201201,440105,22.129858,24,22,20,2.2731318,288,01-01-2012,2012-01-01,112915,2012,1,1,matched (3)
201202,440105,22.168545,24,22,20,2.2411821,289,01-02-2012,2012-02-01,109908,2012,2,1,matched (3)
201203,440105,22.158411,24,22,20,2.2575226,290,01-03-2012,2012-03-01,112591,2012,3,1,matched (3)
201204,440105,22.232094,24,22,20,2.2788377,291,01-04-2012,2012-04-01,111722,2012,4,2,matched (3)
201205,440105,22.244907,24,22,20,2.2234995,292,01-05-2012,2012-05-01,112977,2012,5,2,matched (3)
201206,440105,22.230841,24,22,20,2.2243335,293,01-06-2012,2012-06-01,113464,2012,6,2,matched (3)
201207,440105,22.214815,24,22,20.25,2.207058,294,01-07-2012,2012-07-01,112979,2012,7,3,matched (3)
201208,440105,22.183256,24,22,20,2.2558696,295,01-08-2012,2012-08-01,113779,2012,8,3,matched (3)
201209,440105,22.166197,23.5,22,20,2.2678761,296,01-09-2012,2012-09-01,113529,2012,9,3,matched (3)
201210,440105,22.160141,23,22,20,2.2650924,297,01-10-2012,2012-10-01,113193,2012,10,4,matched (3)
201211,440105,22.156261,23,22,20,2.2992826,298,01-11-2012,2012-11-01,112322,2012,11,4,matched (3)
201212,440105,22.218325,24,22,20,2.2880168,299,01-12-2012,2012-12-01,112522,2012,12,4,matched (3)
201301,440105,22.217316,24,22,20,2.3030231,300,01-01-2013,2013-01-01,112470,2013,1,1,matched (3)
201302,440105,22.225897,24,22,20,2.3110356,301,01-02-2013,2013-02-01,108915,2013,2,1,matched (3)
201303,440105,22.191074,24,22,20,2.3225088,302,01-03-2013,2013-03-01,112073,2013,3,1,matched (3)
201304,440105,22.226343,24,22,20,2.3264697,303,01-04-2013,2013-04-01,111932,2013,4,2,matched (3)
201305,440105,22.26907,24,22,20,2.3125429,304,01-05-2013,2013-05-01,112460,2013,5,2,matched (3)
201306,440105,22.26907,24,22,20,2.2983549,305,01-06-2013,2013-06-01,113182,2013,6,2,matched (3)
201307,440105,22.31385,24,22,20,2.2923436,306,01-07-2013,2013-07-01,110722,2013,7,3,matched (3)
201308,440105,22.338915,24,22,20,2.2870495,307,01-08-2013,2013-08-01,111818,2013,8,3,matched (3)
201309,440105,22.298365,24,22,20,2.3037591,308,01-09-2013,2013-09-01,111942,2013,9,3,matched (3)
201310,440105,22.320715,24,22,20,2.2930691,309,01-10-2013,2013-10-01,112357,2013,10,4,matched (3)
201311,440105,22.397394,24,22,20,2.3026748,310,01-11-2013,2013-11-01,111887,2013,11,4,matched (3)
201312,440105,22.384272,24,22,20.5,2.3019209,311,01-12-2013,2013-12-01,112786,2013,12,4,matched (3)
201401,440105,22.377804,24,22,20,2.3045793,312,01-01-2014,2014-01-01,113219,2014,1,1,matched (3)
201402,440105,22.441162,24,22,21,2.3401837,313,01-02-2014,2014-02-01,108434,2014,2,1,matched (3)
201403,440105,22.438837,24,22,20,2.3819339,314,01-03-2014,2014-03-01,111378,2014,3,1,matched (3)
201404,440105,22.480516,24,22,21,2.3745663,315,01-04-2014,2014-04-01,110845,2014,4,2,matched (3)
201405,440105,22.538658,24,22.5,21,2.3326638,316,01-05-2014,2014-05-01,111915,2014,5,2,matched (3)
201406,440105,22.555868,24,22.5,21,2.3237286,317,01-06-2014,2014-06-01,112673,2014,6,2,matched (3)
201407,440105,22.580555,24,22.5,21,2.3315356,318,01-07-2014,2014-07-01,110263,2014,7,3,matched (3)
201408,440105,22.599073,24,22.5,21,2.3467286,319,01-08-2014,2014-08-01,111493,2014,8,3,matched (3)
201409,440105,22.621595,24,22.5,21,2.3774242,320,01-09-2014,2014-09-01,111704,2014,9,3,matched (3)
201410,440105,22.672512,24,23,21,2.3501518,321,01-10-2014,2014-10-01,111105,2014,10,4,matched (3)
201411,440105,22.667757,24,22.75,21,2.3325436,322,01-11-2014,2014-11-01,111793,2014,11,4,matched (3)
201412,440105,22.686449,24,23,21,2.3331304,323,01-12-2014,2014-12-01,111959,2014,12,4,matched (3)
201501,440105,22.761215,24,23,21,2.2933893,324,01-01-2015,2015-01-01,112492,2015,1,1,matched (3)
201502,440105,22.766977,24,23,21,2.2916241,325,01-02-2015,2015-02-01,110362,2015,2,1,matched (3)
201503,440105,22.779907,24,23,21,2.2747211,326,01-03-2015,2015-03-01,113759,2015,3,1,matched (3)
201504,440105,22.819027,24,23,21,2.3141325,327,01-04-2015,2015-04-01,115935,2015,4,2,matched (3)
201505,440105,22.844809,24,23,21,2.3047035,328,01-05-2015,2015-05-01,116093,2015,5,2,matched (3)
201506,440105,22.904787,25,23,21,2.3135536,329,01-06-2015,2015-06-01,116584,2015,6,2,matched (3)
201507,440105,22.944546,25,23,21.950001,2.3339586,330,01-07-2015,2015-07-01,114886,2015,7,3,matched (3)
201508,440105,22.978651,25,23,22,2.3646502,331,01-08-2015,2015-08-01,115736,2015,8,3,matched (3)
201509,440105,23.013597,25,23,22,2.3828461,332,01-09-2015,2015-09-01,115298,2015,9,3,matched (3)
201510,440105,23.050982,25,23,22,2.3723643,333,01-10-2015,2015-10-01,114195,2015,10,4,matched (3)
201511,440105,23.080976,25,23,22,2.3543401,334,01-11-2015,2015-11-01,114300,2015,11,4,matched (3)
201512,440105,23.148161,25,23,22,2.3375568,335,01-12-2015,2015-12-01,114817,2015,12,4,matched (3)
201601,440105,23.182453,25,23,22,2.2980311,336,01-01-2016,2016-01-01,115217,2016,1,1,matched (3)
201602,440105,23.239014,25,23,22,2.3048103,337,01-02-2016,2016-02-01,111438,2016,2,1,matched (3)
201603,440105,23.241442,25,23,22,2.3250072,338,01-03-2016,2016-03-01,114522,2016,3,1,matched (3)
201604,440105,23.291636,25,23,22,2.3451009,339,01-04-2016,2016-04-01,116360,2016,4,2,matched (3)
201605,440105,23.339861,25,23,22,2.2891502,340,01-05-2016,2016-05-01,116741,2016,5,2,matched (3)
201606,440105,23.432453,25,23.5,22,2.3059061,341,01-06-2016,2016-06-01,114788,2016,6,2,matched (3)
201607,440105,23.506527,25,23.5,22,2.4229281,342,01-07-2016,2016-07-01,115033,2016,7,3,matched (3)
201608,440105,23.543566,25,23.75,22,2.4047184,343,01-08-2016,2016-08-01,113719,2016,8,3,matched (3)
201609,440105,23.590279,25,24,22,2.3963873,344,01-09-2016,2016-09-01,114318,2016,9,3,matched (3)
201610,440105,23.631651,25,24,22,2.4068029,345,01-10-2016,2016-10-01,114629,2016,10,4,matched (3)
201611,440105,23.700514,25,24,22,2.4228277,346,01-11-2016,2016-11-01,114503,2016,11,4,matched (3)
201612,440105,23.784306,25,24,22,2.4549191,347,01-12-2016,2016-12-01,115774,2016,12,4,matched (3)
201701,440105,23.830603,25,24,22,2.4414785,348,01-01-2017,2017-01-01,115625,2017,1,1,matched (3)
201702,440105,23.923382,25,24,22,2.4870875,349,01-02-2017,2017-02-01,114063,2017,2,1,matched (3)
201703,440105,23.964861,25,24,22,2.5178502,350,01-03-2017,2017-03-01,115516,2017,3,1,matched (3)
201704,440105,24.05772,25,24,22,2.4953768,351,01-04-2017,2017-04-01,116889,2017,4,2,matched (3)
201705,440105,24.124113,25,24,22.950001,2.4806767,352,01-05-2017,2017-05-01,117233,2017,5,2,matched (3)
201706,440105,24.237488,25,24,23,2.4917345,353,01-06-2017,2017-06-01,117390,2017,6,2,matched (3)
201707,440105,24.394152,25,24,23,2.5791833,354,01-07-2017,2017-07-01,117692,2017,7,3,matched (3)
201708,440105,24.479445,25,25,23,2.5779886,355,01-08-2017,2017-08-01,117018,2017,8,3,matched (3)
201709,440105,24.546791,25.5,25,23,2.6166844,356,01-09-2017,2017-09-01,117013,2017,9,3,matched (3)
201710,440105,24.63813,26,25,23,2.6943719,357,01-10-2017,2017-10-01,116488,2017,10,4,matched (3)
201711,440105,24.617653,26,25,23,2.6804571,358,01-11-2017,2017-11-01,116285,2017,11,4,matched (3)
201712,440105,24.680834,26,25,23,2.7117944,359,01-12-2017,2017-12-01,117146,2017,12,4,matched (3)
201801,440105,24.795094,26,25,23,2.7015228,360,01-01-2018,2018-01-01,116458,2018,1,1,matched (3)
201802,440105,24.890976,26,25,23,2.6880412,361,01-02-2018,2018-02-01,122581,2018,2,1,matched (3)
201803,440105,24.988544,26,25,23.5,2.6932819,362,01-03-2018,2018-03-01,125211,2018,3,1,matched (3)
201804,440105,25.068037,26,25,23.5,2.6852369,363,01-04-2018,2018-04-01,126219,2018,4,2,matched (3)
201805,440105,25.098633,26,25,23.975,2.6822584,364,01-05-2018,2018-05-01,126941,2018,5,2,matched (3)
201806,440105,25.200994,26,25,24,2.7223325,365,01-06-2018,2018-06-01,126695,2018,6,2,matched (3)
201807,440105,25.234465,27,25,24,2.7522588,366,01-07-2018,2018-07-01,124520,2018,7,3,matched (3)
201808,440105,25.37986,27,25,24,2.7372084,367,01-08-2018,2018-08-01,124079,2018,8,3,matched (3)
201809,440105,25.439398,27,25,24,2.7831726,368,01-09-2018,2018-09-01,124265,2018,9,3,matched (3)
201810,440105,25.518356,27,25,24,2.8080261,369,01-10-2018,2018-10-01,124191,2018,10,4,matched (3)
201811,440105,25.522837,27,25,24,2.7919126,370,01-11-2018,2018-11-01,123289,2018,11,4,matched (3)
201812,440105,25.592606,27,25,24,2.7938101,371,01-12-2018,2018-12-01,125381,2018,12,4,matched (3)
201901,440105,25.605707,27,25,24,2.7589366,372,01-01-2019,2019-01-01,125531,2019,1,1,matched (3)
201902,440105,25.827642,27,25.5,24,2.8145976,373,01-02-2019,2019-02-01,124018,2019,2,1,matched (3)
201903,440105,25.927383,27,25.75,24,2.8938198,374,01-03-2019,2019-03-01,127885,2019,3,1,matched (3)
201904,440105,25.999811,28,26,24,2.949481,375,01-04-2019,2019-04-01,128853,2019,4,2,matched (3)
201905,440105,26.089857,28,26,24,2.9462469,376,01-05-2019,2019-05-01,128682,2019,5,2,matched (3)
201906,440105,26.186729,28,26,25,2.9232113,377,01-06-2019,2019-06-01,129075,2019,6,2,matched (3)
201907,440105,26.258028,28,26,25,2.9718812,378,01-07-2019,2019-07-01,128486,2019,7,3,matched (3)
201908,440105,26.333149,28,26,25,3.0450938,379,01-08-2019,2019-08-01,127479,2019,8,3,matched (3)
201909,440105,26.453085,28,26,25,3.0708768,380,01-09-2019,2019-09-01,127702,2019,9,3,matched (3)
201910,440105,26.458149,28,26,25,3.0759709,381,01-10-2019,2019-10-01,127514,2019,10,4,matched (3)
201911,440105,26.544001,28,26,25,3.0738232,382,01-11-2019,2019-11-01,127910,2019,11,4,matched (3)
201912,440105,26.620745,28,26,25,3.0848491,383,01-12-2019,2019-12-01,127767,2019,12,4,matched (3)
202001,440105,26.771038,28,27,25,3.1103692,384,01-01-2020,2020-01-01,127661,2020,1,1,matched (3)
202002,440105,26.852617,28,27,25,3.1879785,385,01-02-2020,2020-02-01,126570,2020,2,1,matched (3)
202003,440105,26.964096,28,27,25,3.1143601,386,01-03-2020,2020-03-01,118933,2020,3,1,matched (3)
202004,440105,26.975191,28,27,25,3.1129851,387,01-04-2020,2020-04-01,74251,2020,4,2,matched (3)
202005,440105,27.032181,29,27,25,3.1367726,388,01-05-2020,2020-05-01,85259,2020,5,2,matched (3)
202006,440105,27.130573,29,27,25,3.1168487,389,01-06-2020,2020-06-01,94010,2020,6,2,matched (3)
202007,440105,27.244009,30,27,25,3.2324562,390,01-07-2020,2020-07-01,102371,2020,7,3,matched (3)
202008,440105,27.417652,30,27,25,3.3184073,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202009,440105,27.597895,30,27,25,3.3364599,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202010,440105,27.740555,30,27.25,25,3.4524696,393,01-10-2020,2020-10-01,116826,2020,10,4,matched (3)
202011,440105,27.787247,30,28,25,3.4060709,394,01-11-2020,2020-11-01,82553,2020,11,4,matched (3)
202012,440105,27.880095,30,28,25,3.3750815,395,01-12-2020,2020-12-01,94790,2020,12,4,matched (3)
202101,440105,27.909117,30,28,26,3.3671141,396,01-01-2021,2021-01-01,94079,2021,1,1,matched (3)
202105,440105,28.370787,30,28,26,3.5423412,400,01-05-2021,2021-05-01,95210,2021,5,2,matched (3)
202106,440105,28.526455,30,28,26,3.5139296,401,01-06-2021,2021-06-01,109408,2021,6,2,matched (3)
202107,440105,28.667513,30,28,26,3.6557698,402,01-07-2021,2021-07-01,122056,2021,7,3,matched (3)
202108,440105,28.980099,30,29,26,3.7251983,403,01-08-2021,2021-08-01,123477,2021,8,3,matched (3)
202109,440105,29.198112,32,29.25,27,3.8120408,404,01-09-2021,2021-09-01,122686,2021,9,3,matched (3)
202110,440105,29.55147,32,30,27,3.9586592,405,01-10-2021,2021-10-01,123103,2021,10,4,matched (3)
202111,440105,29.715311,32,30,27,4.1282396,406,01-11-2021,2021-11-01,123532,2021,11,4,matched (3)
202112,440105,29.954546,32,30,27,4.1523385,407,01-12-2021,2021-12-01,123086,2021,12,4,matched (3)
202201,440105,30.14554,33,30,27,4.1965218,408,01-01-2022,2022-01-01,123655,2022,1,1,matched (3)
202202,440105,30.361502,33,30,28,4.2329926,409,01-02-2022,2022-02-01,121928,2022,2,1,matched (3)
202203,440105,30.481308,34,30,28,4.2981191,410,01-03-2022,2022-03-01,125713,2022,3,1,matched (3)
202204,440105,30.730047,34,30,28,4.2952518,411,01-04-2022,2022-04-01,127157,2022,4,2,matched (3)
202205,440105,31.258293,35,30,28,4.3992276,412,01-05-2022,2022-05-01,127155,2022,5,2,matched (3)
202206,440105,31.691038,35,31,28.25,4.6790414,413,01-06-2022,2022-06-01,127526,2022,6,2,matched (3)
202207,440105,32.104652,35,32,29,4.7396693,414,01-07-2022,2022-07-01,127040,2022,7,3,matched (3)
202208,440105,32.443878,35,32,30,4.8117013,415,01-08-2022,2022-08-01,125392,2022,8,3,matched (3)
202209,440105,32.732346,35,32,30,4.810514,416,01-09-2022,2022-09-01,125502,2022,9,3,matched (3)
202210,440105,33.119114,35,33,30,4.9560862,417,01-10-2022,2022-10-01,125741,2022,10,4,matched (3)
