quote_date,item_id,p_mean,p_75,p_median,p_25,SD,date,dateStata,dateISO,obs,year,month,quarter,_merge
201906,520235,6.3769717,7,6,5,2.7181354,377,01-06-2019,2019-06-01,129075,2019,6,2,matched (3)
201907,520235,6.2623944,7,6,5,2.648246,378,01-07-2019,2019-07-01,128486,2019,7,3,matched (3)
201908,520235,6.2946897,7,5.9899998,5,2.9143052,379,01-08-2019,2019-08-01,127479,2019,8,3,matched (3)
201909,520235,6.5270767,7,6,5,3.1715586,380,01-09-2019,2019-09-01,127702,2019,9,3,matched (3)
201910,520235,7.2733927,7.5,7,5.7399998,3.3080635,381,01-10-2019,2019-10-01,127514,2019,10,4,matched (3)
201911,520235,7.6619129,8,7,6,3.1970844,382,01-11-2019,2019-11-01,127910,2019,11,4,matched (3)
201912,520235,7.5743089,8,7,6,3.042388,383,01-12-2019,2019-12-01,127767,2019,12,4,matched (3)
202001,520235,7.2765079,8,7,6,2.8868763,384,01-01-2020,2020-01-01,127661,2020,1,1,matched (3)
202002,520235,7.3619695,8,7,6,2.7324958,385,01-02-2020,2020-02-01,126570,2020,2,1,matched (3)
202003,520235,6.856544,7,6,5.9899998,3.017983,386,01-03-2020,2020-03-01,118933,2020,3,1,matched (3)
202004,520235,6.3187385,6.9899998,6,5,2.3576326,387,01-04-2020,2020-04-01,74251,2020,4,2,matched (3)
202005,520235,6.8071756,7,6,5,2.8179615,388,01-05-2020,2020-05-01,85259,2020,5,2,matched (3)
202006,520235,6.5930147,6.9899998,6,5,2.7463105,389,01-06-2020,2020-06-01,94010,2020,6,2,matched (3)
202007,520235,6.5693007,6.9899998,6,5,2.78315,390,01-07-2020,2020-07-01,102371,2020,7,3,matched (3)
202008,520235,7.0723777,7,6,5,3.2218876,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202009,520235,6.6007032,7,6,5,2.9808826,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202010,520235,6.9706836,7,6,5.9899998,3.2525539,393,01-10-2020,2020-10-01,116826,2020,10,4,matched (3)
202011,520235,7.7078333,7.7399998,6.5,6,4.0981693,394,01-11-2020,2020-11-01,82553,2020,11,4,matched (3)
202012,520235,7.6269341,7,6.5,6,3.8591857,395,01-12-2020,2020-12-01,94790,2020,12,4,matched (3)
202101,520235,7.3289361,7,6.5,5.9899998,2.9813013,396,01-01-2021,2021-01-01,94079,2021,1,1,matched (3)
202102,520235,7.5482516,7,6.5,6,3.797771,397,01-02-2021,2021-02-01,98049,2021,2,1,matched (3)
202103,520235,7.2252054,7,6,5,2.9963925,398,01-03-2021,2021-03-01,100972,2021,3,1,matched (3)
202104,520235,7.0073471,7,6,5,3.039372,399,01-04-2021,2021-04-01,102092,2021,4,2,matched (3)
202105,520235,6.9136958,7,6,5,2.9566531,400,01-05-2021,2021-05-01,95210,2021,5,2,matched (3)
202106,520235,6.8992591,7,6,5,3.2502549,401,01-06-2021,2021-06-01,109408,2021,6,2,matched (3)
202107,520235,6.5597825,6.9899998,6,5,3.1201961,402,01-07-2021,2021-07-01,122056,2021,7,3,matched (3)
202108,520235,6.521791,6.9899998,6,5,3.2712028,403,01-08-2021,2021-08-01,123477,2021,8,3,matched (3)
202109,520235,6.8127537,7,6,5,3.6715317,404,01-09-2021,2021-09-01,122686,2021,9,3,matched (3)
202110,520235,6.9148412,6.9899998,5.9949999,5,3.8676209,405,01-10-2021,2021-10-01,123103,2021,10,4,matched (3)
202111,520235,7.1192622,7,6,5,3.5149176,406,01-11-2021,2021-11-01,123532,2021,11,4,matched (3)
202112,520235,7.2513795,7,6,5.9899998,3.5584064,407,01-12-2021,2021-12-01,123086,2021,12,4,matched (3)
202201,520235,6.8270731,7,6,5,3.608882,408,01-01-2022,2022-01-01,123655,2022,1,1,matched (3)
202202,520235,6.8489165,7,6,5,3.4145427,409,01-02-2022,2022-02-01,121928,2022,2,1,matched (3)
202203,520235,7.049191,7.4250002,6,5,3.6297455,410,01-03-2022,2022-03-01,125713,2022,3,1,matched (3)
202204,520235,7.0573912,7,6,5,3.7323134,411,01-04-2022,2022-04-01,127157,2022,4,2,matched (3)
202205,520235,7.3726001,7.5,6,5,4.1902857,412,01-05-2022,2022-05-01,127155,2022,5,2,matched (3)
202206,520235,6.5845456,7,6,5,3.5272851,413,01-06-2022,2022-06-01,127526,2022,6,2,matched (3)
202207,520235,6.3972883,7,6,5,3.2620103,414,01-07-2022,2022-07-01,127040,2022,7,3,matched (3)
202208,520235,6.8380218,7,6.25,5,3.0753605,415,01-08-2022,2022-08-01,125392,2022,8,3,matched (3)
202209,520235,7.0683517,7,6.25,5,3.3899291,416,01-09-2022,2022-09-01,125502,2022,9,3,matched (3)
202210,520235,7.7060823,7,6.5,6,3.756814,417,01-10-2022,2022-10-01,125741,2022,10,4,matched (3)
