quote_date,item_id,p_mean,p_75,p_median,p_25,SD,date,dateStata,dateISO,obs,year,month,quarter,_merge
200605,520103,10.808405,15,12,5,5.6068597,220,01-05-2006,2006-05-01,109228,2006,5,2,matched (3)
200606,520103,11.138819,15,12,5.9499998,5.5119658,221,01-06-2006,2006-06-01,110194,2006,6,2,matched (3)
200607,520103,10.960357,15,12,5,5.2111444,222,01-07-2006,2006-07-01,107021,2006,7,3,matched (3)
200608,520103,11.0428,15,12,5,5.2606201,223,01-08-2006,2006-08-01,105147,2006,8,3,matched (3)
200609,520103,11.024757,15,12,5,5.2132759,224,01-09-2006,2006-09-01,105598,2006,9,3,matched (3)
200610,520103,10.632385,15,12,5,5.0205412,225,01-10-2006,2006-10-01,106345,2006,10,4,matched (3)
200611,520103,10.945701,15,12,5.9899998,5.0838814,226,01-11-2006,2006-11-01,107067,2006,11,4,matched (3)
200612,520103,10.56957,15,10,5,5.2453899,227,01-12-2006,2006-12-01,107974,2006,12,4,matched (3)
200701,520103,10.534925,15,12,5,5.0936608,228,01-01-2007,2007-01-01,94734,2007,1,1,matched (3)
200702,520103,10.537588,15,12,5,5.1488705,229,01-02-2007,2007-02-01,94993,2007,2,1,matched (3)
200703,520103,10.719302,15,12,5,5.0831976,230,01-03-2007,2007-03-01,99770,2007,3,1,matched (3)
200704,520103,10.83257,15,12,5,5.1556134,231,01-04-2007,2007-04-01,101168,2007,4,2,matched (3)
200705,520103,11.067466,15,12,6,5.2439599,232,01-05-2007,2007-05-01,102992,2007,5,2,matched (3)
200706,520103,11.026667,15,12,6,5.2217007,233,01-06-2007,2007-06-01,104456,2007,6,2,matched (3)
200707,520103,11.038385,15,12,5,5.2471614,234,01-07-2007,2007-07-01,103584,2007,7,3,matched (3)
200708,520103,10.619772,15,10.25,5,5.2716599,235,01-08-2007,2007-08-01,103198,2007,8,3,matched (3)
200709,520103,10.928554,15,12,5.9899998,5.1313052,236,01-09-2007,2007-09-01,103769,2007,9,3,matched (3)
200710,520103,10.87037,15,12,5,5.1627269,237,01-10-2007,2007-10-01,105114,2007,10,4,matched (3)
200711,520103,10.751038,15,12,5,5.1857347,238,01-11-2007,2007-11-01,107436,2007,11,4,matched (3)
200712,520103,10.911381,15,12,5,5.6013966,239,01-12-2007,2007-12-01,107286,2007,12,4,matched (3)
200801,520103,11.058419,15,12,5.9899998,5.6709085,240,01-01-2008,2008-01-01,102691,2008,1,1,matched (3)
200802,520103,11.568877,15,12,6.9899998,5.5340767,241,01-02-2008,2008-02-01,100511,2008,2,1,matched (3)
200803,520103,11.639189,15,12,7,5.5127063,242,01-03-2008,2008-03-01,105118,2008,3,1,matched (3)
200804,520103,12.384389,15,14.95,8,5.5158377,243,01-04-2008,2008-04-01,99887,2008,4,2,matched (3)
200805,520103,12.620296,15,14.99,9.5,5.6382928,244,01-05-2008,2008-05-01,100583,2008,5,2,matched (3)
200806,520103,12.693382,15,14.225,9.5,5.5997434,245,01-06-2008,2008-06-01,101446,2008,6,2,matched (3)
200807,520103,12.672348,15,14.225,9.5,5.2958856,246,01-07-2008,2008-07-01,102214,2008,7,3,matched (3)
200808,520103,12.434286,15,12,9.5,5.2839851,247,01-08-2008,2008-08-01,102314,2008,8,3,matched (3)
200809,520103,12.51726,15,14.95,9.5,5.2105699,248,01-09-2008,2008-09-01,102828,2008,9,3,matched (3)
200810,520103,12.784429,15,15,9.5,5.361238,249,01-10-2008,2008-10-01,103994,2008,10,4,matched (3)
200811,520103,12.469366,15,15,8,5.4264326,250,01-11-2008,2008-11-01,104756,2008,11,4,matched (3)
200812,520103,11.947626,14.68,14.5,8,4.8218694,251,01-12-2008,2008-12-01,101854,2008,12,4,matched (3)
200901,520103,11.749781,15,14.5,8,4.8458552,252,01-01-2009,2009-01-01,98184,2009,1,1,matched (3)
200902,520103,12.430746,16,14.5,9.3000002,4.9540067,253,01-02-2009,2009-02-01,91764,2009,2,1,matched (3)
200903,520103,12.852254,16,15,9.3000002,5.4400096,254,01-03-2009,2009-03-01,97144,2009,3,1,matched (3)
200904,520103,13.032269,16,15,9.3000002,5.5334759,255,01-04-2009,2009-04-01,99211,2009,4,2,matched (3)
200905,520103,13.239866,16,15,9.3000002,5.6549716,256,01-05-2009,2009-05-01,100141,2009,5,2,matched (3)
200906,520103,13.163217,16,15,9.3000002,5.5736122,257,01-06-2009,2009-06-01,99984,2009,6,2,matched (3)
200907,520103,13.067365,16,15,9.3000002,5.8310056,258,01-07-2009,2009-07-01,100430,2009,7,3,matched (3)
200908,520103,13.308356,16,15,9.3000002,5.92664,259,01-08-2009,2009-08-01,101010,2009,8,3,matched (3)
200909,520103,13.074965,16,15,9.3000002,5.6083708,260,01-09-2009,2009-09-01,102020,2009,9,3,matched (3)
200910,520103,13.341888,16,15,9.3000002,5.697011,261,01-10-2009,2009-10-01,102962,2009,10,4,matched (3)
200911,520103,13.446138,17,15.5,9.3000002,5.8291154,262,01-11-2009,2009-11-01,104223,2009,11,4,matched (3)
200912,520103,13.319853,17,15.969999,9.3000002,5.5108438,263,01-12-2009,2009-12-01,105319,2009,12,4,matched (3)
201001,520103,12.360776,16,15,6.8199997,5.3439655,264,01-01-2010,2010-01-01,101545,2010,1,1,matched (3)
201002,520103,12.98712,16,15,8,5.3935528,265,01-02-2010,2010-02-01,97889,2010,2,1,matched (3)
201003,520103,13.568309,17,15,9.5,5.5626512,266,01-03-2010,2010-03-01,102189,2010,3,1,matched (3)
201004,520103,13.428209,17,15,9.5,5.6486616,267,01-04-2010,2010-04-01,104566,2010,4,2,matched (3)
201005,520103,13.481479,16,15,9.5,5.8861256,268,01-05-2010,2010-05-01,105655,2010,5,2,matched (3)
201006,520103,13.255071,16,15,9.5,5.7092624,269,01-06-2010,2010-06-01,106532,2010,6,2,matched (3)
201007,520103,13.385,17,15,9.5,5.6815786,270,01-07-2010,2010-07-01,107229,2010,7,3,matched (3)
201008,520103,13.457292,17,15,9.5,5.8208146,271,01-08-2010,2010-08-01,108091,2010,8,3,matched (3)
201009,520103,13.478859,17,15,9.9899998,5.7825494,272,01-09-2010,2010-09-01,108500,2010,9,3,matched (3)
201010,520103,13.4858,17,15,10,5.6522288,273,01-10-2010,2010-10-01,109466,2010,10,4,matched (3)
201011,520103,12.950968,17,12,8,5.8963394,274,01-11-2010,2010-11-01,109784,2010,11,4,matched (3)
201012,520103,13.224533,17,13.75,9.5,5.9505959,275,01-12-2010,2010-12-01,110303,2010,12,4,matched (3)
201101,520103,12.782449,16.5,12.26,9.5,5.2742295,276,01-01-2011,2011-01-01,107592,2011,1,1,matched (3)
201102,520103,13.11307,18,15,8,5.7575698,277,01-02-2011,2011-02-01,107243,2011,2,1,matched (3)
201103,520103,13.031007,17,15,8,5.7631397,278,01-03-2011,2011-03-01,111703,2011,3,1,matched (3)
201104,520103,13.055572,17.25,14.5,8.75,5.6435061,279,01-04-2011,2011-04-01,110135,2011,4,2,matched (3)
201105,520103,12.831773,17,12,9.5,5.5518117,280,01-05-2011,2011-05-01,110905,2011,5,2,matched (3)
201106,520103,12.816357,17,12.55,8.9850006,5.5721135,281,01-06-2011,2011-06-01,110923,2011,6,2,matched (3)
201107,520103,13.176168,18,15,9,5.5810061,282,01-07-2011,2011-07-01,110938,2011,7,3,matched (3)
201108,520103,13.190519,18,15,7.9899998,5.6945362,283,01-08-2011,2011-08-01,111624,2011,8,3,matched (3)
201109,520103,13.290398,18,15,8,5.557188,284,01-09-2011,2011-09-01,112468,2011,9,3,matched (3)
201110,520103,13.353291,18,15,8,5.9715018,285,01-10-2011,2011-10-01,112689,2011,10,4,matched (3)
201111,520103,13.709039,18,15.7,9.4899998,5.9264488,286,01-11-2011,2011-11-01,112558,2011,11,4,matched (3)
201112,520103,12.454422,18,12,7.5,5.8791013,287,01-12-2011,2011-12-01,113770,2011,12,4,matched (3)
201201,520103,12.196527,16.99,12,7.5,5.6819787,288,01-01-2012,2012-01-01,112915,2012,1,1,matched (3)
201202,520103,11.676789,16.950001,12,7,5.513669,289,01-02-2012,2012-02-01,109908,2012,2,1,matched (3)
201203,520103,12.056581,18,12,7.25,5.6615634,290,01-03-2012,2012-03-01,112591,2012,3,1,matched (3)
201204,520103,11.52705,17,10,6,5.7542186,291,01-04-2012,2012-04-01,111722,2012,4,2,matched (3)
201205,520103,11.565389,17,10,6,5.7395949,292,01-05-2012,2012-05-01,112977,2012,5,2,matched (3)
201206,520103,11.400311,16.5,10,6,5.650167,293,01-06-2012,2012-06-01,113464,2012,6,2,matched (3)
201207,520103,11.915116,17,11,7.5,5.6461983,294,01-07-2012,2012-07-01,112979,2012,7,3,matched (3)
201208,520103,12.276023,18,12,7.5,5.7246399,295,01-08-2012,2012-08-01,113779,2012,8,3,matched (3)
201209,520103,11.815657,18,10,6,5.679728,296,01-09-2012,2012-09-01,113529,2012,9,3,matched (3)
201210,520103,12.299193,18,12,7.5,5.6443148,297,01-10-2012,2012-10-01,113193,2012,10,4,matched (3)
201211,520103,12.292381,18,12,7.5,5.5968442,298,01-11-2012,2012-11-01,112322,2012,11,4,matched (3)
201212,520103,12.082634,18,12,7.5,5.5621614,299,01-12-2012,2012-12-01,112522,2012,12,4,matched (3)
201301,520103,11.655334,17.99,10,6,5.5554786,300,01-01-2013,2013-01-01,112470,2013,1,1,matched (3)
201302,520103,11.528308,16.950001,10,6,5.4939165,301,01-02-2013,2013-02-01,108915,2013,2,1,matched (3)
201303,520103,11.863285,18,12,6,5.8059611,302,01-03-2013,2013-03-01,112073,2013,3,1,matched (3)
201304,520103,11.54264,16,10,6,5.6471925,303,01-04-2013,2013-04-01,111932,2013,4,2,matched (3)
201305,520103,11.864341,17,12,7,5.7341046,304,01-05-2013,2013-05-01,112460,2013,5,2,matched (3)
201306,520103,12.21709,16,12.5,7.5,5.6770816,305,01-06-2013,2013-06-01,113182,2013,6,2,matched (3)
201307,520103,11.889477,16,12,6,5.4909039,306,01-07-2013,2013-07-01,110722,2013,7,3,matched (3)
201308,520103,12.413141,17,12.5,7.5,5.6606936,307,01-08-2013,2013-08-01,111818,2013,8,3,matched (3)
201309,520103,12.254118,17.994999,12,7.7449999,5.4227915,308,01-09-2013,2013-09-01,111942,2013,9,3,matched (3)
201310,520103,12.309048,18,12.5,7.5,5.6415234,309,01-10-2013,2013-10-01,112357,2013,10,4,matched (3)
201311,520103,12.354527,18,12,7.9899998,5.4112687,310,01-11-2013,2013-11-01,111887,2013,11,4,matched (3)
201312,520103,12.235572,18,12,7.5,5.5611129,311,01-12-2013,2013-12-01,112786,2013,12,4,matched (3)
201401,520103,11.875641,18,12,6.5,5.5561075,312,01-01-2014,2014-01-01,113219,2014,1,1,matched (3)
201402,520103,11.659378,18,10,6.5,5.5999312,313,01-02-2014,2014-02-01,108434,2014,2,1,matched (3)
201403,520103,11.983299,18,12,7,5.7241693,314,01-03-2014,2014-03-01,111378,2014,3,1,matched (3)
201404,520103,12.114794,18,12,6.9899998,5.8169074,315,01-04-2014,2014-04-01,110845,2014,4,2,matched (3)
201405,520103,12.187619,18,12,7,5.743679,316,01-05-2014,2014-05-01,111915,2014,5,2,matched (3)
201406,520103,12.123251,18,12,7.5,5.5596108,317,01-06-2014,2014-06-01,112673,2014,6,2,matched (3)
201407,520103,12.242434,18,12,7.5,5.7007413,318,01-07-2014,2014-07-01,110263,2014,7,3,matched (3)
201408,520103,12.082284,18,12,7.5,5.6300092,319,01-08-2014,2014-08-01,111493,2014,8,3,matched (3)
201409,520103,11.990523,18,11.995,6.5,5.6902704,320,01-09-2014,2014-09-01,111704,2014,9,3,matched (3)
201410,520103,12.158634,18,12,6.9899998,5.6261201,321,01-10-2014,2014-10-01,111105,2014,10,4,matched (3)
201411,520103,11.948439,18,12,6.5,5.697093,322,01-11-2014,2014-11-01,111793,2014,11,4,matched (3)
201412,520103,11.881394,16,12,6.5,5.517386,323,01-12-2014,2014-12-01,111959,2014,12,4,matched (3)
201501,520103,11.954558,18,12,6.5,5.8219543,324,01-01-2015,2015-01-01,112492,2015,1,1,matched (3)
201502,520103,11.75392,18,10,6.5,5.9109497,325,01-02-2015,2015-02-01,110362,2015,2,1,matched (3)
201503,520103,12.062995,18,12,6.5,6.076828,326,01-03-2015,2015-03-01,113759,2015,3,1,matched (3)
201504,520103,12.052056,18,12,6.5,6.0710993,327,01-04-2015,2015-04-01,115935,2015,4,2,matched (3)
201505,520103,12.026085,18,12,6.5,5.9031529,328,01-05-2015,2015-05-01,116093,2015,5,2,matched (3)
201506,520103,11.878388,18,12,6.5,5.8151369,329,01-06-2015,2015-06-01,116584,2015,6,2,matched (3)
201507,520103,12.055962,18,12,6.5,5.8217173,330,01-07-2015,2015-07-01,114886,2015,7,3,matched (3)
201508,520103,11.974278,18,11,6.5,5.9279933,331,01-08-2015,2015-08-01,115736,2015,8,3,matched (3)
201509,520103,12.057333,18,10,6.9899998,5.813446,332,01-09-2015,2015-09-01,115298,2015,9,3,matched (3)
201510,520103,12.062924,18,10,6.9949999,5.7208014,333,01-10-2015,2015-10-01,114195,2015,10,4,matched (3)
201511,520103,12.033521,18,10,7,5.7913313,334,01-11-2015,2015-11-01,114300,2015,11,4,matched (3)
201512,520103,12.401571,18,12,7,5.8890672,335,01-12-2015,2015-12-01,114817,2015,12,4,matched (3)
201601,520103,12.094854,18,12,7,5.799808,336,01-01-2016,2016-01-01,115217,2016,1,1,matched (3)
201602,520103,11.546411,18,12,6,5.6524405,337,01-02-2016,2016-02-01,111438,2016,2,1,matched (3)
201603,520103,11.758565,18,12,6,5.7805476,338,01-03-2016,2016-03-01,114522,2016,3,1,matched (3)
201604,520103,11.768113,18,10,6,6.0356865,339,01-04-2016,2016-04-01,116360,2016,4,2,matched (3)
201605,520103,11.861894,18,10,6.9899998,6.0219302,340,01-05-2016,2016-05-01,116741,2016,5,2,matched (3)
201606,520103,11.698286,18,10,6,5.8575311,341,01-06-2016,2016-06-01,114788,2016,6,2,matched (3)
201607,520103,11.79244,18,10,6,6.0205989,342,01-07-2016,2016-07-01,115033,2016,7,3,matched (3)
201608,520103,11.966318,18,10,6,6.2437644,343,01-08-2016,2016-08-01,113719,2016,8,3,matched (3)
201609,520103,12.406219,18,10,6,6.2705178,344,01-09-2016,2016-09-01,114318,2016,9,3,matched (3)
201610,520103,12.455912,18,10,6,6.287384,345,01-10-2016,2016-10-01,114629,2016,10,4,matched (3)
201611,520103,12.386946,19,10,6,6.47013,346,01-11-2016,2016-11-01,114503,2016,11,4,matched (3)
201612,520103,12.304545,19,10,6,6.4453855,347,01-12-2016,2016-12-01,115774,2016,12,4,matched (3)
201701,520103,12.195721,19,10,6,6.2832608,348,01-01-2017,2017-01-01,115625,2017,1,1,matched (3)
201702,520103,11.99201,18.5,10,6,6.4230323,349,01-02-2017,2017-02-01,114063,2017,2,1,matched (3)
201703,520103,11.949186,19,9.9899998,6,6.5957108,350,01-03-2017,2017-03-01,115516,2017,3,1,matched (3)
201704,520103,11.896509,19,10,5.9899998,6.4506464,351,01-04-2017,2017-04-01,116889,2017,4,2,matched (3)
201705,520103,12.024455,19,9.9899998,6,6.5351143,352,01-05-2017,2017-05-01,117233,2017,5,2,matched (3)
201706,520103,12.081,19,10,6,6.5405407,353,01-06-2017,2017-06-01,117390,2017,6,2,matched (3)
201707,520103,12.193953,19,10,6,6.3991814,354,01-07-2017,2017-07-01,117692,2017,7,3,matched (3)
201708,520103,12.264087,19,9.9899998,6,6.6689501,355,01-08-2017,2017-08-01,117018,2017,8,3,matched (3)
201709,520103,12.509242,19,10,6.5,6.7124338,356,01-09-2017,2017-09-01,117013,2017,9,3,matched (3)
201710,520103,12.425024,19,10,6.5,6.7366891,357,01-10-2017,2017-10-01,116488,2017,10,4,matched (3)
201711,520103,12.053317,18,9.5,6,6.5302,358,01-11-2017,2017-11-01,116285,2017,11,4,matched (3)
201712,520103,12.553839,19,10,6,6.8528123,359,01-12-2017,2017-12-01,117146,2017,12,4,matched (3)
201801,520103,12.155581,19,9.5,6,6.6343322,360,01-01-2018,2018-01-01,116458,2018,1,1,matched (3)
201802,520103,11.895942,19,8,6,6.6742425,361,01-02-2018,2018-02-01,122581,2018,2,1,matched (3)
201803,520103,11.801274,19,8,6,6.6288075,362,01-03-2018,2018-03-01,125211,2018,3,1,matched (3)
201804,520103,12.162009,19,9.5,6,6.7683411,363,01-04-2018,2018-04-01,126219,2018,4,2,matched (3)
201805,520103,12.196931,20,9.5,6,6.8233113,364,01-05-2018,2018-05-01,126941,2018,5,2,matched (3)
201806,520103,12.44445,20,9.5,6,6.9122577,365,01-06-2018,2018-06-01,126695,2018,6,2,matched (3)
201807,520103,12.856936,20,10,6,7.0069466,366,01-07-2018,2018-07-01,124520,2018,7,3,matched (3)
201808,520103,12.294654,20,9,6,6.839663,367,01-08-2018,2018-08-01,124079,2018,8,3,matched (3)
201809,520103,12.149394,20,8.25,6,6.6492791,368,01-09-2018,2018-09-01,124265,2018,9,3,matched (3)
201810,520103,12.244327,19.975,9.5,6.9899998,6.633985,369,01-10-2018,2018-10-01,124191,2018,10,4,matched (3)
201811,520103,12.4591,20,10,6.9899998,6.6741862,370,01-11-2018,2018-11-01,123289,2018,11,4,matched (3)
201812,520103,12.383969,20,9.5,6,6.8935142,371,01-12-2018,2018-12-01,125381,2018,12,4,matched (3)
201901,520103,12.132879,20,8.5,6.9899998,6.536777,372,01-01-2019,2019-01-01,125531,2019,1,1,matched (3)
201902,520103,12.938983,20,10,6.9899998,7.050117,373,01-02-2019,2019-02-01,124018,2019,2,1,matched (3)
201903,520103,12.333469,20,9,6.9949999,6.9190164,374,01-03-2019,2019-03-01,127885,2019,3,1,matched (3)
201904,520103,12.262609,20,9,6.9899998,6.8772593,375,01-04-2019,2019-04-01,128853,2019,4,2,matched (3)
201905,520103,12.236683,20,9,7,6.7006612,376,01-05-2019,2019-05-01,128682,2019,5,2,matched (3)
201906,520103,12.62686,20,10,7,7.1028142,377,01-06-2019,2019-06-01,129075,2019,6,2,matched (3)
201907,520103,12.73,20,12,7,6.8451982,378,01-07-2019,2019-07-01,128486,2019,7,3,matched (3)
201908,520103,12.223015,20,9,6.9899998,6.8636637,379,01-08-2019,2019-08-01,127479,2019,8,3,matched (3)
201909,520103,12.393847,20,9,7,6.8544269,380,01-09-2019,2019-09-01,127702,2019,9,3,matched (3)
201910,520103,12.694948,20,12,7,6.5192299,381,01-10-2019,2019-10-01,127514,2019,10,4,matched (3)
201911,520103,12.729689,20,12,7,6.4682317,382,01-11-2019,2019-11-01,127910,2019,11,4,matched (3)
201912,520103,12.66534,20,10,7,6.8030605,383,01-12-2019,2019-12-01,127767,2019,12,4,matched (3)
202001,520103,12.349474,19,10,7,6.4341102,384,01-01-2020,2020-01-01,127661,2020,1,1,matched (3)
202002,520103,12.313817,20,9,7,6.8646636,385,01-02-2020,2020-02-01,126570,2020,2,1,matched (3)
202003,520103,12.238419,19,9,6.9949999,6.8285313,386,01-03-2020,2020-03-01,118933,2020,3,1,matched (3)
202004,520103,13.561129,22,13.5,7.9899998,6.2439094,387,01-04-2020,2020-04-01,74251,2020,4,2,matched (3)
202005,520103,13.423082,18,13,7.9899998,6.2195339,388,01-05-2020,2020-05-01,85259,2020,5,2,matched (3)
202006,520103,13.26474,17,13,7.9899998,6.0663013,389,01-06-2020,2020-06-01,94010,2020,6,2,matched (3)
202007,520103,14.745063,20,12,8,15.266281,390,01-07-2020,2020-07-01,102371,2020,7,3,matched (3)
202008,520103,12.430491,20,10,6.9899998,6.8128152,391,01-08-2020,2020-08-01,112987,2020,8,3,matched (3)
202009,520103,12.571437,20,10,7,6.8654251,392,01-09-2020,2020-09-01,116062,2020,9,3,matched (3)
202010,520103,12.718729,19,11,7,6.5558877,393,01-10-2020,2020-10-01,116826,2020,10,4,matched (3)
202011,520103,14.804604,22,14.5,10,6.1637425,394,01-11-2020,2020-11-01,82553,2020,11,4,matched (3)
202012,520103,13.700929,18.1,12.6,8,5.7901425,395,01-12-2020,2020-12-01,94790,2020,12,4,matched (3)
202101,520103,13.114552,18,12,8,5.9309516,396,01-01-2021,2021-01-01,94079,2021,1,1,matched (3)
202102,520103,12.667006,17,12,7.1999998,6.3800282,397,01-02-2021,2021-02-01,98049,2021,2,1,matched (3)
202103,520103,12.552262,16.5,11.4,7.5949998,6.3160567,398,01-03-2021,2021-03-01,100972,2021,3,1,matched (3)
202104,520103,12.728903,22,12,7.9899998,6.4881864,399,01-04-2021,2021-04-01,102092,2021,4,2,matched (3)
202105,520103,12.527092,22,11,6.9899998,6.8979435,400,01-05-2021,2021-05-01,95210,2021,5,2,matched (3)
202106,520103,11.348239,16.799999,9,5.4949999,6.7606854,401,01-06-2021,2021-06-01,109408,2021,6,2,matched (3)
202107,520103,11.214091,16,9,5.9899998,6.7677631,402,01-07-2021,2021-07-01,122056,2021,7,3,matched (3)
202108,520103,10.921579,16,9,5,6.6864047,403,01-08-2021,2021-08-01,123477,2021,8,3,matched (3)
202109,520103,10.761611,15,8.9949999,5,6.7670474,404,01-09-2021,2021-09-01,122686,2021,9,3,matched (3)
202110,520103,10.956865,17,8,5,7.1902037,405,01-10-2021,2021-10-01,123103,2021,10,4,matched (3)
202111,520103,11.12371,17,8.9949999,5,7.1703591,406,01-11-2021,2021-11-01,123532,2021,11,4,matched (3)
202112,520103,10.617701,16,8,5,6.8093886,407,01-12-2021,2021-12-01,123086,2021,12,4,matched (3)
202201,520103,10.822787,15,9,5.9899998,6.6628652,408,01-01-2022,2022-01-01,123655,2022,1,1,matched (3)
202202,520103,11.206816,16,9,6,6.9413714,409,01-02-2022,2022-02-01,121928,2022,2,1,matched (3)
202203,520103,10.880364,15,8.9949999,5,6.8692551,410,01-03-2022,2022-03-01,125713,2022,3,1,matched (3)
202204,520103,10.728616,12,8.9899998,5,6.7873731,411,01-04-2022,2022-04-01,127157,2022,4,2,matched (3)
202205,520103,10.887526,13,8.9899998,5,6.8948636,412,01-05-2022,2022-05-01,127155,2022,5,2,matched (3)
202206,520103,10.74016,12.25,8.9899998,5,6.7627254,413,01-06-2022,2022-06-01,127526,2022,6,2,matched (3)
202207,520103,10.829626,12.5,9,5,6.7815242,414,01-07-2022,2022-07-01,127040,2022,7,3,matched (3)
202208,520103,11.048632,15,9,5,7.2265372,415,01-08-2022,2022-08-01,125392,2022,8,3,matched (3)
202209,520103,11.352155,17,9.5,5,7.0516071,416,01-09-2022,2022-09-01,125502,2022,9,3,matched (3)
202210,520103,11.305109,16,9,5,7.2376695,417,01-10-2022,2022-10-01,125741,2022,10,4,matched (3)
